Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
-10.2m	176.4m					
-10.1m	177.3m					
-10.2m	175.3m					
-10.2m	175.2m					
-10.2m	176.6m					
-10.1m	177m					
-10.2m	178.8m					
-10.1m	175.1m					
-10.1m	172.2m					
-10.1m	173.2m					
-10.2m	173.9m					
-10.1m	177.1m					
-10.1m	177.4m					
-10.1m	174.4m					
-10.1m	174.2m					
-10.1m	173.9m					
-10.1m	174.3m					
-10.2m	175m					
-10.1m	171.1m					
-10.2m	168.4m					
-10.1m	169.8m					
-10.1m	170.5m					
-10.1m	174.3m					
-10.1m	176.2m					
-10.1m	175.8m					
-10.1m	176.6m					
-10.1m	178m					
-10.1m	178.5m					
-10.1m	179.3m					
-10.1m	175.4m					
-10.1m	173.8m					
-10.1m	174.4m					
-10.1m	174.9m					
-10.1m	177.5m					
-10.1m	177.1m					
-10.1m	174.7m					
-10.1m	174.4m					
-10.1m	174.1m					
-10.1m	174.6m					
-10.1m	175.2m					
-10.1m	170.3m					
-10.1m	168.9m					
-10.2m	170.4m					
-10m	170.7m					
-10.1m	175.1m					
-10.1m	175.9m					
-10.1m	175.6m					
-10m	175.8m					
-10.1m	176m					
-10.1m	177.8m					
-10.1m	179.4m					
-10.1m	172.9m					
-10.1m	171.8m					
-10m	172.7m					
-10.1m	173.6m					
-10.1m	176.4m					
-10m	176m					
-10m	174.8m					
-10m	174.8m					
-10m	174.8m					
-10m	176.5m					
-10m	177.6m					
-10m	171.3m					
-10m	170.9m					
-10m	171.3m					
-10m	171.3m					
-10m	175.6m					
-10.1m	175.1m					
-10m	173.9m					
-10m	173.3m					
-10m	172m					
-10m	173m					
-10m	173.5m					
-10m	170m					
-10m	168.4m					
-10m	170.9m					
-10m	171.1m					
-10m	176.7m					
-10m	177.1m					
-10m	177.9m					
-10.1m	178.1m					
-10m	178.4m					
-10m	180.8m					
-10m	181.6m					
-10m	176.2m					
-10m	176.2m					
-10m	175.6m					
-10m	177m					
-10m	179.2m					
-10m	177.6m					
-10m	177.1m					
-10m	174.7m					
-10m	174.2m					
-10m	176m					
-10m	175.1m					
-10m	168.4m					
-10m	168.3m					
-10m	168m					
-10m	170.3m					
-10m	172.9m					
-10m	173.9m					
-10m	174.8m					
-9.9m	175.7m					
-10m	175.9m					
-9.9m	179.8m					
-10m	179.5m					
-9.9m	175.6m					
-10m	175.4m					
-10m	174.5m					
-9.9m	176.3m					
-9.9m	177.8m					
-10m	176.2m					
-9.9m	175.7m					
-9.9m	171.8m					
-9.9m	171.4m					
-9.9m	171.1m					
-9.9m	169.8m					
-9.9m	165.6m					
-9.9m	165.6m					
-9.9m	165.6m					
-9.9m	167.5m					
-9.9m	172.8m					
-9.9m	175m					
-9.9m	176.4m					
-9.9m	176.9m					
-9.9m	177.2m					
-9.9m	181.7m					
-9.9m	180.6m					
-9.9m	177.6m					
-9.9m	176.9m					
-9.9m	175.3m					
-9.9m	177.8m					
-9.9m	179.1m					
-9.9m	179.3m					
-9.9m	179.3m					
-9.9m	176.4m					
-9.9m	177m					
-9.9m	178m					
-9.9m	176.4m					
-9.9m	173.5m					
-9.9m	170.9m					
-9.9m	169.7m					
-9.9m	171.9m					
-9.9m	172.9m					
-9.9m	175.6m					
-9.9m	175.5m					
-9.9m	174.3m					
-9.9m	175.5m					
-9.8m	177.3m					
-9.9m	175.9m					
-9.9m	174.2m					
-9.9m	172.3m					
-9.9m	171.6m					
-9.9m	174.9m					
-9.9m	176.1m					
-9.8m	178.2m					
-9.8m	177.8m					
-9.9m	175.4m					
-9.8m	175.5m					
-9.9m	175.6m					
-9.8m	173.4m					
-9.8m	171.5m					
-9.9m	169.5m					
-9.8m	167.7m					
-9.8m	171m					
-9.8m	171.5m					
-9.8m	174.8m					
-9.8m	174.9m					
-9.8m	173.9m					
-9.8m	174.6m					
-9.8m	176.6m					
-9.8m	175.1m					
-9.9m	174.1m					
-9.8m	171.7m					
-9.8m	170.2m					
-9.8m	174.4m					
-9.8m	174.6m					
-9.8m	177.5m					
-9.8m	177.2m					
-9.8m	176.4m					
-9.8m	177.4m					
-9.8m	179.4m					
-9.8m	177.7m					
-9.8m	176.9m					
-9.8m	173.5m					
-9.8m	173.4m					
-9.8m	175.6m					
-9.8m	176.7m					
-9.7m	178.6m					
-9.8m	177.5m					
-9.8m	175.8m					
-9.8m	176.6m					
-9.8m	177m					
-9.8m	175.5m					
-9.8m	174.5m					
-9.8m	169.4m					
-9.7m	169.7m					
-9.8m	172.8m					
-9.8m	174.2m					
-9.8m	176.2m					
-9.8m	175.3m					
-9.8m	174.3m					
-9.8m	174.7m					
-9.8m	174.8m					
-9.8m	173.2m					
-9.7m	172.7m					
-9.7m	168.2m					
-9.7m	167.8m					
-9.7m	170.7m					
-9.7m	171.6m					
-9.8m	175.4m					
-9.7m	175.1m					
-9.7m	174.8m					
-9.8m	176.6m					
-9.8m	178.2m					
-9.7m	177.7m					
-9.8m	176.9m					
-9.7m	172.1m					
-9.7m	172.3m					
-9.7m	174.1m					
-9.7m	175.9m					
-9.7m	177.6m					
-9.7m	176.2m					
-9.7m	175m					
-9.7m	177.1m					
-9.7m	177.4m					
-9.7m	177.2m					
-9.7m	175.8m					
-9.7m	171.7m					
-9.8m	172.4m					
-9.7m	174m					
-9.7m	176.9m					
-9.7m	178.6m					
-9.7m	177.7m					
-9.7m	177.2m					
-9.7m	178.6m					
-9.7m	178.6m					
-9.7m	178.8m					
-9.7m	176.5m					
-9.7m	172.2m					
-9.7m	173m					
-9.7m	174.5m					
-9.7m	177m					
-9.7m	177.9m					
-9.6m	175.4m					
-9.7m	175.4m					
-9.7m	175.4m					
-9.6m	176m					
-9.6m	176.8m					
-9.6m	173.7m					
-9.6m	169.6m					
-9.7m	170.5m					
-9.7m	171.6m					
-9.6m	174.9m					
-9.7m	175.8m					
-9.6m	175.2m					
-9.7m	175.4m					
-9.6m	176.6m					
-9.7m	177.7m					
-9.6m	178.8m					
-9.6m	175.5m					
-9.7m	172.4m					
-9.6m	173.8m					
-9.7m	174.1m					
-9.7m	176.9m					
-9.6m	176.9m					
-9.6m	175.5m					
-9.7m	175.5m					
-9.6m	175.4m					
-9.7m	175.6m					
-9.6m	175.8m					
-9.6m	172m					
-9.6m	169.3m					
-9.6m	169.5m					
-9.6m	169.6m					
-9.6m	174.2m					
-9.6m	174.8m					
-9.6m	175.2m					
-9.6m	175.5m					
-9.6m	176.2m					
-9.6m	177.6m					
-9.6m	178.4m					
-9.6m	175.2m					
-9.6m	173.5m					
-9.6m	174.8m					
-9.6m	174.9m					
-9.6m	178.4m					
-9.7m	178.3m					
-9.6m	178.2m					
-9.6m	177.8m					
-9.6m	177.2m					
-9.6m	178.2m					
-9.6m	178.4m					
-9.6m	172.6m					
-9.6m	172.5m					
-9.6m	171.6m					
-9.6m	171.9m					
-9.6m	175.2m					
-9.6m	175.5m					
-9.6m	175.8m					
-9.6m	175.4m					
-9.5m	175.2m					
-9.6m	177m					
-9.6m	177m					
-9.5m	172.3m					
-9.6m	172.2m					
-9.5m	171.3m					
-9.5m	171.8m					
-9.6m	174.8m					
-9.5m	175.5m					
-9.5m	176.2m					
-9.6m	175.6m					
-9.6m	175.4m					
-9.5m	177.1m					
-9.5m	176.8m					
-9.6m	173.9m					
-9.5m	173.6m					
-9.5m	172.1m					
-9.5m	174.5m					
-9.5m	176.5m					
-9.5m	177.7m					
-9.6m	178.6m					
-9.5m	176.9m					
-9.5m	176.8m					
-9.5m	177.3m					
-9.6m	176.2m					
-9.5m	172.8m					
-9.5m	172m					
-9.5m	170m					
-9.5m	171.6m					
-9.5m	172.6m					
-9.5m	174.1m					
-9.5m	175m					
-9.5m	175m					
-9.5m	175.1m					
-9.5m	177.8m					
-9.5m	177.3m					
-9.5m	176.3m					
-9.5m	175.7m					
-9.5m	174.6m					
-9.5m	176.9m					
-9.5m	177.9m					
-9.5m	179m					
-9.5m	179.3m					
-9.5m	176.6m					
-9.5m	176.7m					
-9.5m	176.8m					
-9.5m	175.2m					
-9.5m	172.9m					
-9.5m	170.3m					
-9.5m	168m					
-9.5m	170.1m					
-9.5m	170.7m					
-9.5m	173.2m					
-9.4m	173.9m					
-9.5m	173.9m					
-9.5m	174.2m					
-9.4m	176.2m					
-9.4m	176.3m					
-9.5m	176.3m					
-9.4m	174.6m					
-9.5m	172.8m					
-9.4m	176m					
-9.5m	177.2m					
-9.4m	180m					
-9.5m	179.4m					
-9.4m	177.4m					
-9.4m	177.3m					
-9.4m	177.3m					
-9.4m	176.5m					
-9.4m	175.9m					
-9.4m	170.3m					
-9.4m	169.6m					
-9.4m	171.5m					
-9.4m	172.6m					
-9.4m	175.6m					
-9.4m	175.3m					
-9.4m	174.5m					
-9.4m	175.8m					
-9.4m	176.6m					
-9.4m	176.9m					
-9.4m	177.1m					
-9.4m	172.8m					
-9.3m	172.7m					
-9.4m	175.2m					
-9.4m	176.2m					
-9.4m	178m					
-9.4m	177.4m					
-9.4m	176.4m					
-9.4m	176.4m					
-9.4m	176.4m					
-9.4m	176.1m					
-9.4m	175.6m					
-9.4m	170.2m					
-9.4m	170.4m					
-9.4m	172.8m					
-9.3m	174.5m					
-9.4m	176.8m					
-9.4m	176.6m					
-9.4m	176.4m					
-9.4m	176.4m					
-9.4m	176.4m					
-9.4m	177.2m					
-9.4m	176.3m					
-9.4m	170m					
-9.4m	170.2m					
-9.3m	171.3m					
-9.4m	173.4m					
-9.3m	175.4m					
-9.4m	175m					
-9.3m	174.6m					
-9.4m	175.3m					
-9.3m	175.4m					
-9.4m	177.6m					
-9.3m	176.8m					
-9.4m	173.2m					
-9.3m	173.8m					
-9.3m	175.6m					
-9.3m	178.3m					
-9.4m	180.2m					
-9.3m	178.7m					
-9.3m	178.6m					
-9.4m	177.4m					
-9.3m	177.6m					
-9.3m	178m					
-9.3m	175.7m					
-9.3m	170.7m					
-9.3m	170.7m					
-9.3m	170.5m					
-9.3m	172.9m					
-9.3m	174.1m					
-9.3m	174.5m					
-9.3m	174.6m					
-9.3m	175m					
-9.3m	175.8m					
-9.3m	177.2m					
-9.3m	175.6m					
-9.3m	172.8m					
-9.3m	173.6m					
-9.2m	173.9m					
-9.3m	176.8m					
-9.3m	177.9m					
-9.3m	177.9m					
-9.3m	177.7m					
-9.3m	176m					
-9.3m	176.9m					
-9.3m	178m					
-9.3m	174.5m					
-9.3m	170.7m					
-9.3m	170.5m					
-9.3m	170.4m					
-9.3m	174.3m					
-9.2m	175.3m					
-9.3m	176.1m					
-9.3m	176m					
-9.3m	175.4m					
-9.3m	176.9m					
-9.3m	178.2m					
-9.3m	176.1m					
-9.2m	174.6m					
-9.3m	174m					
-9.3m	174m					
-9.2m	177.3m					
-9.2m	177.7m					
-9.2m	178.2m					
-9.2m	177.6m					
-9.2m	176.4m					
-9.2m	177.4m					
-9.2m	178m					
-9.2m	173.5m					
-9.2m	173.1m					
-9.3m	171.7m					
-9.2m	171.6m					
-9.2m	175.5m					
-9.2m	176.4m					
-9.2m	178m					
-9.2m	177m					
-9.2m	176.4m					
-9.2m	177.6m					
-9.2m	178.1m					
-9.2m	174.1m					
-9.2m	174m					
-9.2m	170.5m					
-9.2m	171.4m					
-9.2m	172.8m					
-9.2m	173.8m					
-9.2m	175.4m					
-9.2m	173.9m					
-9.2m	173.3m					
-9.2m	175.3m					
-9.1m	175.7m					
-9.2m	173.6m					
-9.2m	173.5m					
-9.2m	172.4m					
-9.2m	174.7m					
-9.2m	177.4m					
-9.2m	179m					
-9.2m	180.6m					
-9.1m	178.1m					
-9.2m	177.6m					
-9.1m	178.3m					
-9.2m	177.9m					
-9.2m	175.3m					
-9.2m	174.2m					
-9.1m	170.4m					
-9.2m	171.6m					
-9.2m	172.7m					
-9.2m	174.4m					
-9.1m	175.9m					
-9.2m	174.3m					
-9.1m	174.1m					
-9.1m	176m					
-9.2m	176m					
-9.1m	175.4m					
-9.2m	174.5m					
-9.1m	172.4m					
-9.1m	174.3m					
-9.1m	175.8m					
-9.1m	179m					
-9.1m	179.4m					
-9.1m	177.5m					
-9.1m	177.4m					
-9.1m	177.6m					
-9.1m	177.3m					
-9.1m	176.4m					
-9.1m	172.6m					
-9.1m	170m					
-9.1m	171.5m					
-9.1m	172.4m					
-9.1m	175.8m					
-9.1m	176m					
-9.1m	173.5m					
-9.1m	174m					
-9m	175.5m					
-9.1m	175.3m					
-9.1m	174.7m					
-9.1m	172.3m					
-9.1m	170.9m					
-9.1m	173.5m					
-9.1m	174.9m					
-9.1m	178.9m					
-9.1m	178.5m					
-9.1m	176.5m					
-9.1m	176.9m					
-9.1m	177.6m					
-9.1m	177.8m					
-9.1m	178m					
-9.1m	173.2m					
-9m	171.4m					
-9.1m	173.7m					
-9.1m	174m					
-9.1m	178m					
-9.1m	177.2m					
-9.1m	176.2m					
-9m	176.5m					
-9.1m	176.8m					
-9.1m	177.9m					
-9.1m	178.3m					
-9m	172.7m					
-9.1m	171.4m					
-9.1m	172.4m					
-9m	173.1m					
-9.1m	176.4m					
-9m	175.8m					
-9m	175.1m					
-9m	175.1m					
-9m	175.1m					
-9m	176.7m					
-9.1m	177m					
-9m	172.2m					
-9m	171.9m					
-9m	173.5m					
-9m	174.7m					
-9m	178.8m					
-9m	177.7m					
-9m	176.9m					
-9m	176.9m					
-9m	176.9m					
-9m	177.5m					
-9m	175.9m					
-9m	170.6m					
-9m	171m					
-9m	171.7m					
-9m	173.1m					
-9m	176.4m					
-9m	175.9m					
-9m	175.6m					
-9m	176m					
-9m	176m					
-9m	179m					
-9m	177m					
-9m	172.9m					
-9m	173.4m					
-9m	174.3m					
-9m	177.4m					
-9m	178.8m					
-9m	178.3m					
-9m	178m					
-9m	177.3m					
-9m	178.1m					
-9m	179.4m					
-9m	176.6m					
-8.9m	172.9m					
-9m	172.3m					
-8.9m	171.5m					
-8.9m	174.8m					
-9m	175.8m					
-9m	175.8m					
-9m	175.6m					
-9m	173.9m					
-9m	175.2m					
-8.9m	176.6m					
-8.9m	174.1m					
-9m	171.5m					
-9m	171.4m					
-8.9m	171.3m					
-9m	176m					
-8.9m	176.8m					
-8.9m	176.7m					
-8.9m	176.6m					
-9m	176.1m					
-8.9m	176.8m					
-8.9m	177.4m					
-8.9m	174.5m					
-8.9m	172.3m					
-8.9m	171.8m					
-9m	171.5m					
-8.9m	176.2m					
-8.9m	176.4m					
-8.9m	177.3m					
-8.9m	177.2m					
-8.9m	176.8m					
-8.9m	179m					
-8.9m	180.2m					
-8.9m	177.1m					
-8.9m	175.4m					
-8.9m	172.8m					
-8.9m	172.9m					
-8.9m	176.2m					
-8.9m	176.5m					
-8.9m	177.1m					
-8.9m	176.2m					
-8.9m	174.6m					
-8.9m	176.4m					
-8.8m	177.1m					
-8.9m	174.3m					
-8.9m	173.9m					
-8.9m	171.1m					
-8.9m	171.4m					
-8.9m	176.2m					
-8.9m	177.4m					
-8.9m	179.2m					
-8.9m	177.1m					
-8.9m	176.4m					
-8.9m	177.9m					
-8.9m	178m					
-8.9m	175.2m					
-8.9m	174.5m					
-8.9m	169.6m					
-8.8m	170.9m					
-8.8m	172.4m					
-8.8m	173.6m					
-8.9m	174.8m					
-8.8m	173.3m					
-8.8m	172.9m					
-8.8m	174.6m					
-8.8m	175m					
-8.8m	175.1m					
-8.8m	174.6m					
-8.8m	172.4m					
-8.9m	174.7m					
-8.8m	176.8m					
-8.8m	178.9m					
-8.8m	180.4m					
-8.8m	178.9m					
-8.8m	179.1m					
-8.8m	180.2m					
-8.8m	179.7m					
-8.8m	178.4m					
-8.8m	174.5m					
-8.9m	171.6m					
-8.8m	172.4m					
-8.8m	172.9m					
-8.8m	175.4m					
-8.7m	175.6m					
-8.8m	173.6m					
-8.8m	174.1m					
-8.8m	175.4m					
-8.8m	175.8m					
-8.8m	176.6m					
-8.8m	173.2m					
-8.8m	171.3m					
-8.8m	174m					
-8.8m	175.4m					
-8.8m	179.4m					
-8.8m	179.2m					
-8.8m	176.6m					
-8.8m	176.8m					
-8.8m	177.2m					
-8.8m	177.2m					
-8.7m	177.2m					
-8.8m	171.4m					
-8.8m	169.5m					
-8.8m	171.1m					
-8.7m	172m					
-8.8m	175.5m					
-8.8m	175.3m					
-8.7m	174.2m					
-8.8m	174.3m					
-8.7m	174.4m					
-8.7m	174.9m					
-8.8m	175.4m					
-8.8m	171m					
-8.7m	170m					
-8.8m	172.9m					
-8.7m	174.2m					
-8.7m	177.6m					
-8.7m	177.3m					
-8.8m	176.1m					
-8.7m	176.8m					
-8.7m	177.3m					
-8.7m	178m					
-8.7m	178.5m					
-8.7m	172.6m					
-8.7m	172m					
-8.7m	174.4m					
-8.7m	176m					
-8.7m	179.6m					
-8.7m	179.4m					
-8.7m	179.2m					
-8.7m	179.8m					
-8.7m	180.2m					
-8.7m	182.2m					
-8.7m	181.1m					
-8.7m	174.8m					
-8.7m	174.5m					
-8.7m	173.9m					
-8.7m	174.7m					
-8.7m	176.2m					
-8.7m	174.9m					
-8.7m	174.3m					
-8.8m	173.5m					
-8.7m	173.2m					
-8.7m	175.4m					
-8.7m	174.9m					
-8.7m	170.5m					
-8.7m	171.2m					
-8.7m	172.2m					
-8.7m	174.1m					
-8.7m	177.2m					
-8.7m	178.2m					
-8.7m	178.4m					
-8.7m	176m					
-8.7m	176.1m					
-8.7m	176.6m					
-8.7m	173.7m					
-8.6m	169.4m					
-8.7m	168.8m					
-8.7m	167.8m					
-8.7m	169.4m					
-8.6m	171.5m					
-8.6m	172.9m					
-8.7m	173.3m					
-8.6m	174.5m					
-8.7m	175.2m					
-8.6m	178.3m					
-8.6m	177.8m					
-8.6m	174.9m					
-8.7m	175.6m					
-8.6m	176.2m					
-8.6m	180.3m					
-8.6m	181.2m					
-8.6m	182.3m					
-8.6m	182.3m					
-8.7m	181.4m					
-8.7m	181.7m					
-8.6m	181.9m					
-8.6m	179m					
-8.6m	176.5m					
-8.6m	173.3m					
-8.6m	172.9m					
-8.6m	175m					
-8.6m	175.5m					
-8.6m	176.4m					
-8.6m	176.1m					
-8.6m	175.2m					
-8.6m	176.5m					
-8.6m	177.4m					
-8.6m	174.7m					
-8.6m	174.5m					
-8.6m	172.5m					
-8.6m	173m					
-8.6m	174.8m					
-8.6m	175.6m					
-8.6m	177.6m					
-8.6m	175.3m					
-8.6m	173.9m					
-8.6m	174m					
-8.5m	174.1m					
-8.6m	171m					
-8.6m	170.8m					
-8.6m	166.5m					
-8.6m	166.4m					
-8.6m	170.4m					
-8.6m	172.1m					
-8.6m	175.7m					
-8.6m	176.1m					
-8.6m	177m					
-8.6m	179.1m					
-8.6m	180m					
-8.6m	179.2m					
-8.5m	179m					
-8.5m	175.6m					
-8.6m	176.3m					
-8.5m	177.4m					
-8.6m	178.3m					
-8.6m	179.6m					
-8.6m	177.4m					
-8.6m	176.8m					
-8.5m	177.1m					
-8.5m	177.1m					
-8.5m	176.2m					
-8.5m	174.8m					
-8.5m	171.8m					
-8.5m	173.4m					
-8.5m	175.2m					
-8.5m	178m					
-8.5m	178.8m					
-8.5m	178.4m					
-8.5m	178.4m					
-8.5m	179.1m					
-8.6m	178.9m					
-8.5m	178.8m					
-8.5m	175.4m					
-8.5m	172.4m					
-8.5m	172.5m					
-8.5m	172.6m					
-8.5m	175.4m					
-8.5m	175.8m					
-8.5m	173.8m					
-8.5m	173.5m					
-8.5m	173.5m					
-8.5m	173.6m					
-8.5m	173.7m					
-8.5m	170.4m					
-8.5m	167.7m					
-8.5m	168.7m					
-8.5m	169.4m					
-8.5m	174.6m					
-8.5m	175.1m					
-8.4m	175.7m					
-8.5m	176.4m					
-8.4m	178.2m					
-8.5m	178.7m					
-8.5m	180m					
-8.4m	176.1m					
-8.5m	173.8m					
-8.5m	175.1m					
-8.4m	175.9m					
-8.5m	179.9m					
-8.5m	179.9m					
-8.4m	179.8m					
-8.5m	179.9m					
-8.4m	180.1m					
-8.5m	181.1m					
-8.4m	181.4m					
-8.5m	174.8m					
-8.4m	174.8m					
-8.4m	174.5m					
-8.5m	175.3m					
-8.4m	176.6m					
-8.4m	176.1m					
-8.5m	175.4m					
-8.5m	174.3m					
-8.5m	173.9m					
-8.4m	174.9m					
-8.4m	174.9m					
-8.4m	170.8m					
-8.4m	170.9m					
-8.4m	171.5m					
-8.4m	174.3m					
-8.4m	177.6m					
-8.4m	178.3m					
-8.4m	179m					
-8.4m	179.5m					
-8.4m	180m					
-8.4m	182.3m					
-8.4m	181.4m					
-8.4m	177.2m					
-8.5m	175.7m					
-8.4m	174.4m					
-8.4m	175.7m					
-8.4m	176.8m					
-8.3m	177.1m					
-8.4m	177.2m					
-8.4m	174.7m					
-8.4m	175m					
-8.4m	176.6m					
-8.4m	175.6m					
-8.4m	172.8m					
-8.4m	172.1m					
-8.4m	171.7m					
-8.4m	174.9m					
-8.4m	176.5m					
-8.4m	180.8m					
-8.4m	180.4m					
-8.3m	179.6m					
-8.4m	180.1m					
-8.3m	181m					
-8.3m	178.7m					
-8.4m	177.8m					
-8.4m	173.7m					
-8.4m	172m					
-8.4m	172.4m					
-8.4m	172.6m					
-8.3m	174.6m					
-8.3m	173.5m					
-8.3m	171.8m					
-8.4m	172.7m					
-8.3m	173.7m					
-8.3m	173.3m					
-8.3m	173.1m					
-8.3m	170.9m					
-8.3m	170.4m					
-8.3m	174.6m					
-8.4m	176.2m					
-8.2m	179.4m					
-8.3m	179.2m					
-8.4m	179m					
-8.3m	180m					
-8.3m	180.8m					
-8.3m	179.9m					
-8.3m	178.9m					
-8.3m	173.4m					
-8.3m	173.5m					
-8.3m	174.6m					
-8.3m	176.2m					
-8.3m	177.6m					
-8.3m	176.5m					
-8.3m	175.7m					
-8.3m	177.3m					
-8.3m	177.5m					
-8.3m	177.6m					
-8.3m	176.1m					
-8.3m	172.2m					
-8.4m	172.9m					
-8.3m	174.5m					
-8.3m	176.9m					
-8.2m	178.4m					
-8.2m	176.5m					
-8.3m	175.4m					
-8.3m	175.8m					
-8.3m	176.2m					
-8.3m	177.1m					
-8.3m	175.1m					
-8.3m	170.9m					
-8.3m	171.4m					
-8.3m	172.3m					
-8.3m	176m					
-8.3m	177.9m					
-8.3m	177.3m					
-8.3m	177.3m					
-8.3m	178.2m					
-8.3m	179.2m					
-8.2m	180.8m					
-8.2m	177.4m					
-8.3m	174.1m					
-8.3m	174.8m					
-8.3m	175m					
-8.3m	176.8m					
-8.2m	177.3m					
-8.2m	175.8m					
-8.2m	175.7m					
-8.2m	175.5m					
-8.2m	176.1m					
-8.2m	176.9m					
-8.2m	171.9m					
-8.2m	170.2m					
-8.2m	171.8m					
-8.2m	172.9m					
-8.2m	177.9m					
-8.2m	177.9m					
-8.1m	178.2m					
-8.2m	178.8m					
-8.2m	179.4m					
-8.3m	181.7m					
-8.2m	182.2m					
-8.2m	176.4m					
-8.1m	175.2m					
-8.2m	174.3m					
-8.2m	174.9m					
-8.2m	177.4m					
-8.2m	177m					
-8.2m	176.8m					
-8.2m	175.5m					
-8.2m	174.5m					
-8.2m	176.5m					
-8.2m	176.7m					
-8.2m	172m					
-8.2m	171.3m					
-8.1m	170.5m					
-8.2m	172.1m					
-8.2m	176m					
-8.2m	177.1m					
-8.1m	177.8m					
-8.1m	177.2m					
-8.1m	176.8m					
-8.2m	179.9m					
-8.2m	178.5m					
-8.2m	175m					
-8.2m	174.3m					
-8.2m	172.8m					
-8.2m	174.4m					
-8.1m	175.2m					
-8.2m	176.4m					
-8.1m	177m					
-8.1m	176.2m					
-8.1m	176.3m					
-8.1m	178.7m					
-8.1m	177.2m					
-8.2m	174.7m					
-8.1m	173.9m					
-8.1m	172.6m					
-8.1m	175.4m					
-8.2m	176.5m					
-8.2m	177.8m					
-8.1m	178.2m					
-8.1m	176.6m					
-8.1m	177.3m					
-8.1m	178.5m					
-8.1m	177.5m					
-8.1m	176.1m					
-8.1m	172.9m					
-8.1m	171.8m					
-8.1m	175.1m					
-8.1m	176.4m					
-8.1m	179m					
-8.1m	178.7m					
-8.1m	177m					
-8.1m	178.1m					
-8.1m	179.4m					
-8.1m	178.7m					
-8.1m	178.6m					
-8.1m	173.2m					
-8m	172.6m					
-8.1m	174.8m					
-8.1m	175.4m					
-8.1m	177.6m					
-8.1m	175.8m					
-8.1m	174.3m					
-8.1m	175.1m					
-8.1m	175.8m					
-8.1m	175.5m					
-8.1m	175.4m					
-8.1m	169.6m					
-8.1m	169.1m					
-8m	171.6m					
-8.1m	173.4m					
-8.1m	177.6m					
-8.1m	177.5m					
-8m	177.4m					
-8.1m	179.1m					
-8m	180.1m					
-8.1m	181.7m					
-8m	179.8m					
-8.1m	175.4m					
-8m	175.8m					
-8.1m	176.4m					
-8.1m	177.9m					
-8m	178.6m					
-8.1m	177.2m					
-8m	176.6m					
-8m	175.6m					
-8m	175.7m					
-8.1m	176.8m					
-8m	174.2m					
-8m	170.2m					
-8m	171m					
-8m	172.2m					
-8m	175.7m					
-8m	177m					
-8.1m	177m					
-8m	177.1m					
-8m	178.6m					
-8m	179.8m					
-8m	181.3m					
-8m	178.2m					
-8m	174.4m					
-8m	174.6m					
-8m	174.6m					
-8m	177.2m					
-8m	177.7m					
-8m	176.9m					
-8m	176.8m					
-8m	176.2m					
-8m	177.2m					
-8m	178.2m					
-8m	173.6m					
-8m	172.6m					
-8m	171.6m					
-7.9m	172.4m					
-8m	176.6m					
-7.9m	176.8m					
-8m	177.7m					
-8m	177.3m					
-8m	177.1m					
-8m	178.2m					
-8m	179m					
-7.9m	174.9m					
-8m	174.6m					
-8m	173.6m					
-8m	174.6m					
-8m	177m					
-8m	177.7m					
-8m	179.2m					
-7.9m	178.1m					
-7.9m	177.6m					
-8m	179.8m					
-7.9m	179.7m					
-8m	176.4m					
-7.9m	175.7m					
-7.9m	174.5m					
-7.9m	175.5m					
-7.9m	177.2m					
-7.9m	178.4m					
-7.9m	178.8m					
-7.9m	177.4m					
-7.9m	177m					
-7.9m	177.6m					
-7.9m	175.9m					
-7.9m	173.5m					
-7.9m	171.7m					
-7.9m	169.6m					
-7.9m	170.9m					
-7.9m	172.4m					
-7.9m	175.4m					
-7.9m	176m					
-7.9m	176m					
-7.9m	176.5m					
-7.9m	178.8m					
-7.9m	178.6m					
-7.9m	178.4m					
-7.9m	175.9m					
-7.9m	173.7m					
-7.9m	176.3m					
-7.9m	176.7m					
-7.9m	179.1m					
-7.9m	179m					
-7.9m	177.4m					
-7.9m	177m					
-7.9m	176.8m					
-7.9m	176.5m					
-7.9m	176.2m					
-7.9m	171.3m					
-7.9m	170.5m					
-7.9m	172.7m					
-7.8m	174.1m					
-7.9m	177.8m					
-7.8m	177.6m					
-7.9m	177.2m					
-7.9m	178m					
-7.9m	178.6m					
-7.8m	180m					
-7.9m	180.2m					
-7.8m	174.7m					
-7.9m	174.6m					
-7.8m	175.4m					
-7.9m	176.3m					
-7.8m	178.4m					
-7.8m	177.9m					
-7.8m	177.6m					
-7.8m	177.6m					
-7.8m	177.6m					
-7.9m	178.4m					
-7.8m	177.6m					
-7.8m	172.4m					
-7.8m	172.7m					
-7.8m	173.1m					
-7.8m	174.4m					
-7.8m	176.4m					
-7.8m	176.4m					
-7.8m	176.4m					
-7.8m	175m					
-7.8m	175.2m					
-7.8m	177.4m					
-7.8m	175m					
-7.8m	171.2m					
-7.8m	171.8m					
-7.8m	172.7m					
-7.8m	176.7m					
-7.8m	178.2m					
-7.8m	179.1m					
-7.8m	179.3m					
-7.8m	178.8m					
-7.8m	179.8m					
-7.8m	181.2m					
-7.8m	179m					
-7.8m	176.4m					
-7.8m	175.3m					
-7.8m	175m					
-7.8m	178m					
-7.8m	178.7m					
-7.8m	178.7m					
-7.8m	177.9m					
