Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
479.8u	305.7m					
486.4u	309.7m					
489.6u	306.9m					
486.4u	312.1m					
486.4u	311.3m					
492.9u	309.9m					
492.9u	308.9m					
499.5u	311.6m					
496.2u	311m					
486.4u	314.1m					
502.8u	313.9m					
499.5u	312.1m					
496.2u	312.3m					
506u	311.8m					
519.2u	311m					
496.2u	305.8m					
496.2u	308.2m					
525.7u	307.8m					
509.3u	308.6m					
502.8u	310.3m					
509.3u	308.2m					
509.3u	305.4m					
519.2u	303.4m					
512.6u	303.6m					
509.3u	299.3m					
509.3u	297.9m					
519.2u	299m					
515.9u	301.2m					
515.9u	306.1m					
486.4u	309.2m					
519.2u	313m					
522.4u	312.1m					
509.3u	315.3m					
542.1u	313m					
522.4u	312.9m					
548.7u	305.6m					
496.2u	310.3m					
538.8u	308m					
519.2u	312m					
525.7u	309.3m					
529u	311.3m					
522.4u	306.9m					
535.6u	310.9m					
529u	308.4m					
525.7u	305.3m					
522.4u	303.2m					
529u	302.9m					
532.3u	302.3m					
555.2u	301.2m					
532.3u	300.4m					
502.8u	298.8m					
535.6u	298.2m					
545.4u	300.4m					
545.4u	300m					
561.8u	300.5m					
561.8u	300.4m					
535.6u	306.4m					
548.7u	306.2m					
542.1u	310.7m					
538.8u	311.8m					
538.8u	311.3m					
538.8u	310.7m					
548.7u	312.4m					
555.2u	310m					
545.4u	302.8m					
545.4u	306.6m					
552u	302.8m					
542.1u	306.6m					
588u	306m					
578.2u	306.8m					
565.1u	302.6m					
588u	305.6m					
574.9u	304.2m					
604.4u	299.7m					
555.2u	296.2m					
568.4u	294.4m					
558.5u	294.6m					
568.4u	296.2m					
565.1u	298.3m					
558.5u	300.3m					
561.8u	297.6m					
568.4u	305.3m					
571.6u	303m					
565.1u	302.9m					
561.8u	300.5m					
561.8u	304.7m					
594.6u	303.3m					
571.6u	306m					
571.6u	306m					
571.6u	304m					
571.6u	303.3m					
545.4u	302.8m					
588u	302.2m					
591.3u	298.6m					
558.5u	298.6m					
584.8u	300m					
584.8u	299.2m					
584.8u	304.3m					
581.5u	302.9m					
574.9u	302.5m					
578.2u	299m					
588u	299.1m					
588u	295.9m					
588u	290.2m					
581.5u	294.8m					
565.1u	292.4m					
617.6u	297.5m					
588u	297.7m					
597.9u	298.9m					
614.3u	299.6m					
591.3u	300.6m					
581.5u	301m					
571.6u	297.8m					
611u	296.7m					
591.3u	297.4m					
597.9u	297.8m					
591.3u	300.4m					
594.6u	299m					
604.4u	302.6m					
594.6u	298.2m					
597.9u	302.3m					
597.9u	299.5m					
604.4u	299.1m					
607.7u	296.9m					
624.1u	298.6m					
588u	299.9m					
597.9u	300.9m					
637.2u	303m					
617.6u	302.4m					
597.9u	302.7m					
624.1u	302.9m					
604.4u	299.8m					
607.7u	297.7m					
624.1u	293.5m					
607.7u	296.2m					
624.1u	293.5m					
617.6u	295.3m					
620.8u	293.4m					
630.7u	291.9m					
620.8u	291.7m					
624.1u	289.8m					
627.4u	288.8m					
627.4u	286.4m					
614.3u	286.6m					
637.2u	289.9m					
591.3u	291.6m					
614.3u	295m					
624.1u	297m					
611u	296.3m					
588u	300.4m					
594.6u	299.1m					
643.8u	299.2m					
627.4u	294.6m					
656.9u	297.7m					
634u	298.7m					
643.8u	300.2m					
643.8u	299.7m					
643.8u	298.2m					
653.6u	296.9m					
647.1u	295m					
643.8u	292.5m					
653.6u	290.6m					
663.5u	283.9m					
620.8u	288.4m					
643.8u	287.7m					
650.3u	290.5m					
656.9u	291.7m					
643.8u	291.1m					
699.5u	292.4m					
640.5u	293.4m					
656.9u	293m					
666.7u	292.2m					
650.3u	290.2m					
660.2u	293.4m					
656.9u	292.9m					
663.5u	295.1m					
663.5u	296.1m					
663.5u	292.9m					
670u	294.7m					
656.9u	293.4m					
663.5u	292m					
653.6u	289.4m					
706.1u	288m					
647.1u	289.7m					
676.6u	289.7m					
676.6u	291.3m					
640.5u	290.5m					
653.6u	287.6m					
683.1u	290.6m					
689.7u	287.2m					
666.7u	287.1m					
689.7u	284.8m					
673.3u	285m					
683.1u	286.7m					
683.1u	288.7m					
676.6u	291m					
683.1u	292.9m					
686.4u	290.1m					
686.4u	293.5m					
679.9u	291m					
670u	289.6m					
650.3u	288.5m					
696.3u	288.8m					
719.2u	290.5m					
673.3u	291.2m					
670u	292m					
719.2u	291.9m					
676.6u	289.4m					
699.5u	291.3m					
696.3u	287.2m					
689.7u	283.8m					
696.3u	284.2m					
689.7u	282.2m					
699.5u	285.1m					
693u	285.6m					
696.3u	284.8m					
702.8u	285.8m					
699.5u	285.3m					
699.5u	287.7m					
693u	286.5m					
729.1u	282.1m					
706.1u	286.5m					
732.3u	285m					
715.9u	288.5m					
709.4u	290.2m					
699.5u	289.4m					
742.2u	289.5m					
732.3u	288.6m					
702.8u	287.4m					
715.9u	286.3m					
699.5u	279.6m					
719.2u	285m					
719.2u	283.2m					
715.9u	286.3m					
715.9u	287.7m					
712.7u	286.8m					
719.2u	287.2m					
725.8u	289.3m					
712.7u	286.2m					
729.1u	283.8m					
758.6u	281m					
748.7u	282.9m					
748.7u	283m					
758.6u	284.1m					
775u	285.2m					
702.8u	284m					
735.6u	281.9m					
719.2u	284m					
725.8u	282.2m					
735.6u	278.6m					
725.8u	281.7m					
732.3u	280.3m					
735.6u	284m					
742.2u	285.2m					
732.3u	285.6m					
725.8u	285.9m					
735.6u	285m					
738.9u	286.1m					
775u	285.3m					
715.9u	279.6m					
748.7u	283.9m					
729.1u	281.3m					
738.9u	283.5m					
761.9u	285.4m					
778.3u	285.1m					
738.9u	284.4m					
732.3u	284m					
761.9u	282.5m					
752u	280.5m					
748.7u	274.8m					
742.2u	278.6m					
745.5u	280m					
755.3u	280.2m					
765.1u	281.7m					
755.3u	282.3m					
752u	279.2m					
745.5u	284m					
778.3u	281.6m					
784.8u	277.2m					
748.7u	277.5m					
722.5u	278m					
755.3u	280.3m					
797.9u	282.3m					
745.5u	281.5m					
768.4u	283m					
752u	281.6m					
765.1u	282.9m					
775u	282.7m					
768.4u	278.5m					
771.7u	278.7m					
765.1u	281.7m					
778.3u	280.7m					
778.3u	284.1m					
778.3u	282.4m					
775u	279.5m					
791.4u	281.1m					
804.5u	277.1m					
761.9u	275.4m					
784.8u	273.2m					
761.9u	272m					
771.7u	272.3m					
778.3u	275.8m					
804.5u	275.9m					
775u	277.9m					
778.3u	279m					
791.4u	280.3m					
788.1u	281m					
801.2u	279.1m					
797.9u	276.6m					
801.2u	281.9m					
794.7u	279.7m					
794.7u	282.8m					
794.7u	283m					
801.2u	281.2m					
775u	280.5m					
824.2u	280.1m					
768.4u	277.2m					
758.6u	274.2m					
781.5u	273m					
765.1u	272.8m					
778.3u	274.1m					
745.5u	274.6m					
817.6u	274.7m					
807.8u	275.2m					
817.6u	273m					
804.5u	277.1m					
807.8u	274.9m					
817.6u	271m					
820.9u	273.1m					
817.6u	274.3m					
807.8u	275.4m					
814.3u	278.1m					
820.9u	280.2m					
827.5u	277.1m					
817.6u	280.7m					
791.4u	279.3m					
830.7u	276.9m					
807.8u	275.2m					
847.1u	274.9m					
834u	275.3m					
824.2u	278.8m					
797.9u	276.3m					
840.6u	277.7m					
843.9u	276m					
824.2u	275.1m					
830.7u	274.8m					
827.5u	274m					
840.6u	267.7m					
843.9u	271.2m					
827.5u	270.5m					
827.5u	271.6m					
837.3u	272.8m					
827.5u	272.6m					
870.1u	271.4m					
824.2u	274.6m					
820.9u	272.3m					
843.9u	268.9m					
870.1u	270.8m					
847.1u	272.1m					
797.9u	272.6m					
857u	277.4m					
837.3u	276.1m					
860.3u	275.9m					
857u	277.9m					
843.9u	276.1m					
850.4u	273.4m					
837.3u	271.2m					
853.7u	269.1m					
853.7u	270.1m					
850.4u	272.8m					
850.4u	272.3m					
843.9u	274m					
840.6u	273.1m					
840.6u	272.3m					
840.6u	274.2m					
863.5u	271.4m					
873.4u	265.7m					
886.5u	270.5m					
893.1u	269.9m					
843.9u	270.8m					
879.9u	273.2m					
873.4u	272.9m					
860.3u	268m					
876.7u	270.6m					
863.5u	266.8m					
860.3u	263.7m					
863.5u	263.1m					
870.1u	266.1m					
870.1u	265.3m					
866.8u	269.9m					
863.5u	271.8m					
902.9u	271.4m					
834u	273.5m					
906.2u	274m					
912.7u	272.6m					
896.3u	270.5m					
893.1u	271.2m					
889.8u	270.3m					
925.8u	274.6m					
866.8u	274.7m					
883.2u	273.9m					
876.7u	274.5m					
879.9u	273.6m					
896.3u	272.8m					
883.2u	269.6m					
879.9u	266.3m					
883.2u	265.5m					
893.1u	266.5m					
893.1u	266.3m					
886.5u	266.6m					
866.8u	265.3m					
883.2u	262m					
912.7u	260.6m					
889.8u	260.3m					
902.9u	258.4m					
866.8u	254.7m					
896.3u	259.6m					
896.3u	263.9m					
929.1u	266.2m					
889.8u	268.5m					
893.1u	273.2m					
902.9u	271.2m					
899.6u	275.5m					
909.5u	275.2m					
899.6u	272.4m					
896.3u	272.7m					
909.5u	274.4m					
912.7u	272.8m					
912.7u	275.9m					
942.2u	274.3m					
896.3u	271.6m					
925.8u	272.6m					
925.8u	271.4m					
912.7u	266.1m					
899.6u	263.3m					
916u	262.7m					
952.1u	260.3m					
909.5u	264.1m					
935.7u	264.6m					
916u	262.9m					
916u	261.7m					
922.6u	262.5m					
925.8u	259.5m					
925.8u	257.2m					
922.6u	256m					
929.1u	258.3m					
925.8u	258.6m					
935.7u	265.6m					
929.1u	267.2m					
948.8u	268.3m					
945.5u	269.8m					
952.1u	272.3m					
942.2u	271.6m					
942.2u	270.5m					
935.7u	268.3m					
902.9u	268.1m					
945.5u	269.4m					
929.1u	269.9m					
939u	268.4m					
945.5u	270.7m					
945.5u	267.6m					
942.2u	265.9m					
945.5u	265.1m					
955.4u	263.2m					
948.8u	257.8m					
945.5u	260.9m					
948.8u	263m					
991.4u	263.2m					
932.4u	265.2m					
975u	265.8m					
932.4u	263.1m					
935.7u	264.8m					
948.8u	261.8m					
984.9u	257.3m					
958.6u	256m					
925.8u	258.2m					
955.4u	259.3m					
955.4u	261.6m					
971.8u	263.8m					
965.2u	263.6m					
961.9u	263.8m					
965.2u	266.2m					
968.5u	266.2m					
975u	261.9m					
975u	265.9m					
965.2u	266.3m					
981.6u	265.8m					
975u	267.6m					
942.2u	269.6m					
929.1u	264.9m					
935.7u	265.7m					
942.2u	264.9m					
988.2u	261.8m					
975u	256.7m					
981.6u	261.2m					
961.9u	260.3m					
981.6u	262.1m					
991.4u	263.8m					
978.3u	263.9m					
981.6u	261.5m					
981.6u	264.6m					
981.6u	260.9m					
984.9u	254.8m					
981.6u	252.8m					
984.9u	253.7m					
994.7u	252.3m					
948.8u	255.2m					
998u	257.3m					
981.6u	258.1m					
991.4u	258.4m					
971.8u	262.7m					
1m	262.9m					
981.6u	260.3m					
981.6u	264.1m					
1m	267.2m					
981.6u	267.2m					
998u	268.2m					
1m	270.4m					
1m	266.8m					
1m	266m					
988.2u	265m					
994.7u	261.8m					
998u	254.2m					
1m	256.9m					
998u	256.3m					
1m	256.9m					
984.9u	258.1m					
1m	260.1m					
994.7u	257.1m					
998u	260.5m					
988.2u	260.8m					
978.3u	259.5m					
1m	257m					
1m	261.2m					
1m	260.6m					
1m	262.2m					
1m	264.6m					
1m	264.1m					
1m	261.4m					
1m	264.3m					
1m	261.5m					
1m	256.4m					
1m	256.3m					
1m	259.7m					
988.2u	257.4m					
1m	258.3m					
1m	260.2m					
1m	258.4m					
1m	255.8m					
1.1m	257.6m					
1m	256.3m					
1m	251m					
1.1m	251.7m					
1m	254.4m					
1m	256.3m					
1m	256.5m					
1m	259.1m					
1m	258m					
1m	257.4m					
1m	258.8m					
1m	257.8m					
1m	255m					
1m	256.8m					
1m	258.8m					
1.1m	260.7m					
1.1m	261m					
1.1m	263.3m					
1.1m	262.1m					
1.1m	261.8m					
1m	261.2m					
1m	259.1m					
1m	253.7m					
1.1m	255.4m					
1.1m	256.6m					
1.1m	256.4m					
1.1m	255.3m					
1m	256.7m					
1.1m	255.9m					
1.1m	254.9m					
1.1m	254.1m					
1.1m	253.7m					
1m	251.8m					
1m	252.9m					
1.1m	256.7m					
1.1m	259.1m					
1.1m	257.5m					
1.1m	257.8m					
1.1m	258.8m					
1m	257.4m					
1.1m	255.7m					
1.1m	253.7m					
1.1m	253.3m					
1.1m	251.1m					
1.1m	254.4m					
1.1m	256.1m					
1.1m	256.2m					
1.1m	254.3m					
1.1m	258m					
1.1m	256.1m					
1.1m	253.9m					
1.1m	252.6m					
1.1m	255.7m					
1.1m	254.2m					
1.1m	257.6m					
1.1m	258.5m					
1.1m	258.1m					
1.1m	256.3m					
1.1m	259.5m					
1.1m	254.8m					
1.1m	250.9m					
1.1m	249.6m					
1.1m	252.4m					
1.1m	249.4m					
1.1m	251.5m					
1.1m	252.9m					
1.1m	253.4m					
1.1m	250.8m					
1.1m	254.1m					
1.1m	253.3m					
1.1m	251.1m					
1.1m	248.9m					
1.1m	253.7m					
1.1m	255.3m					
1.1m	255.7m					
1.1m	256.7m					
1.1m	257.3m					
1m	255.3m					
1.1m	254.8m					
1.1m	253.6m					
1.1m	251.1m					
1.1m	249.8m					
1.1m	250.1m					
1.1m	254.9m					
1.1m	254.5m					
1.1m	254.1m					
1.1m	254.9m					
1.1m	257.1m					
1.1m	254.1m					
1.1m	250.7m					
1.1m	249.5m					
1.1m	249.9m					
1.1m	247m					
1.1m	249.9m					
1.1m	251m					
1.1m	249.9m					
1.1m	247.6m					
1.1m	251.5m					
1.1m	249.7m					
1.1m	247.2m					
1.1m	246.2m					
1.1m	251.3m					
1.1m	253m					
1.1m	254.4m					
1.1m	256.7m					
1.1m	257.1m					
1.1m	255.3m					
1.1m	256.5m					
1.1m	254.9m					
1.1m	251.8m					
1.2m	247.2m					
1.1m	249.6m					
1.1m	250.9m					
1.1m	250.2m					
1.2m	250.2m					
1.1m	250.6m					
1.2m	249.9m					
1.1m	249.7m					
1.1m	248.9m					
1.2m	247.6m					
1.2m	246.4m					
1.2m	246.2m					
1.1m	250.2m					
1.2m	251.3m					
1.2m	251m					
1.2m	250.5m					
1.2m	253.3m					
1.2m	252.6m					
1.2m	250.3m					
1.1m	246.3m					
1.2m	250.1m					
1.2m	248.2m					
1.2m	250m					
1.2m	251.7m					
1.2m	252.2m					
1.2m	248.5m					
1.2m	250.6m					
1.2m	251.3m					
1.2m	248.6m					
1.2m	244.7m					
1.2m	248.4m					
1.2m	249.8m					
1.2m	250.2m					
1.2m	249.8m					
1.2m	252.1m					
1.2m	251.2m					
1.2m	250.2m					
1.2m	249.1m					
1.2m	247.2m					
1.2m	246m					
1.2m	244.5m					
1.2m	247.1m					
1.2m	250.3m					
1.1m	249.1m					
1.2m	247.1m					
1.2m	250m					
1.2m	251.7m					
1.2m	248.7m					
1.2m	244.1m					
1.2m	245.5m					
1.2m	246.6m					
1.2m	246m					
1.2m	247.2m					
1.2m	249.3m					
1.2m	247.3m					
1.2m	246.4m					
1.2m	247.2m					
1.2m	246.6m					
1.2m	244.7m					
1.2m	244.7m					
1.2m	246.6m					
1.2m	251.5m					
1.2m	251.5m					
1.2m	251.6m					
1.2m	252.6m					
1.2m	253.6m					
1.2m	250.7m					
1.2m	247.1m					
1.2m	246.5m					
1.2m	246.5m					
1.2m	243.6m					
1.2m	245.1m					
1.2m	245.8m					
1.2m	245.5m					
1.2m	241.9m					
1.3m	244.1m					
1.2m	243.8m					
1.2m	240.7m					
1.2m	238.4m					
1.2m	242.4m					
1.3m	244.7m					
1.2m	245.7m					
1.2m	246.8m					
1.2m	248.5m					
1.2m	250.8m					
1.2m	250m					
1.2m	248.5m					
1.2m	246.4m					
1.2m	247.9m					
1.2m	246.7m					
1.2m	249m					
1.2m	250.1m					
1.2m	249.2m					
1.2m	245.2m					
1.2m	247.3m					
1.2m	247m					
1.3m	244.7m					
1.2m	239m					
1.2m	242m					
1.2m	243.3m					
1.2m	243.8m					
1.2m	244.3m					
1.3m	245.1m					
1.2m	244.8m					
1.2m	244.3m					
1.3m	243.4m					
1.2m	240.5m					
1.2m	241.5m					
1.2m	242.1m					
1.3m	241m					
1.3m	245.8m					
1.2m	246.5m					
1.2m	246m					
1.3m	244.3m					
1.2m	248.5m					
1.2m	246.6m					
1.3m	242.2m					
1.3m	241.3m					
1.2m	243.6m					
1.2m	245.1m					
1.3m	244.4m					
1.2m	244.4m					
1.3m	244.8m					
1.3m	244.5m					
1.3m	243.5m					
1.3m	241.7m					
1.3m	240.8m					
1.3m	243m					
1.3m	241.9m					
1.3m	244.4m					
1.3m	246.8m					
1.3m	247.7m					
1.2m	244.5m					
1.3m	245.6m					
1.3m	245.5m					
1.3m	243.5m					
1.3m	236.8m					
1.3m	238.5m					
1.2m	240.4m					
1.3m	242.3m					
1.3m	241m					
1.3m	240.7m					
1.3m	241.1m					
1.3m	241.5m					
1.3m	240.6m					
1.3m	237.2m					
1.3m	238.8m					
1.3m	240.6m					
1.3m	239.7m					
1.3m	242.7m					
1.3m	244.9m					
1.3m	245.6m					
1.2m	243.9m					
1.3m	246.1m					
1.3m	245.6m					
1.3m	243.8m					
1.3m	241.3m					
1.3m	243.4m					
1.3m	246.4m					
1.3m	246.5m					
1.3m	244.8m					
1.3m	242.6m					
1.3m	243.2m					
1.3m	240.8m					
1.3m	236.7m					
1.3m	230.2m					
1.3m	233.6m					
1.3m	234.1m					
1.3m	233.4m					
1.3m	235.2m					
1.3m	238.4m					
1.3m	240.4m					
1.3m	239.9m					
1.3m	241.8m					
1.3m	240.8m					
1.3m	240.5m					
1.3m	241.7m					
1.3m	241.4m					
1.3m	244.9m					
1.3m	246.7m					
1.3m	245.5m					
1.3m	243.5m					
1.3m	247m					
1.3m	244.2m					
1.3m	240.5m					
1.3m	236.8m					
1.3m	239.5m					
1.3m	240.4m					
1.3m	240.3m					
1.3m	240m					
1.3m	240.6m					
1.4m	240.9m					
1.3m	240.3m					
1.3m	238.1m					
1.3m	233.7m					
1.4m	233.5m					
1.4m	233.4m					
1.3m	230.5m					
1.3m	233m					
1.3m	234.5m					
1.3m	235.2m					
1.3m	234.9m					
1.3m	238.2m					
1.3m	237.3m					
1.3m	237.5m					
1.3m	239.5m					
1.3m	239.5m					
1.3m	243.2m					
1.3m	245.3m					
1.4m	245.5m					
1.4m	243.4m					
1.4m	244.9m					
1.4m	244m					
1.3m	241.4m					
1.3m	236m					
1.4m	237.5m					
1.4m	239.1m					
1.3m	240.4m					
1.4m	239.8m					
1.3m	239.8m					
1.4m	240.8m					
1.4m	241.3m					
1.4m	240.4m					
1.3m	237.6m					
1.4m	237m					
1.4m	240.1m					
1.4m	238.9m					
1.4m	239.2m					
1.3m	239m					
1.4m	237.4m					
1.3m	232.8m					
1.3m	230.5m					
1.4m	228.1m					
1.4m	225.1m					
1.4m	227.6m					
1.3m	227.8m					
1.4m	228m					
1.4m	234.5m					
1.4m	237.5m					
1.4m	239m					
1.4m	239m					
1.4m	242.8m					
1.4m	243.1m					
1.4m	242.1m					
1.4m	240.3m					
1.4m	242.2m					
1.4m	246.2m					
1.4m	244.8m					
1.4m	243.4m					
1.4m	242.3m					
1.4m	243.9m					
1.4m	240.8m					
1.4m	237.9m					
1.4m	232.7m					
1.4m	235.5m					
1.4m	235.6m					
1.4m	235.1m					
1.4m	235.1m					
1.4m	236.8m					
1.4m	236.2m					
1.4m	234.9m					
1.4m	233.1m					
1.4m	228.7m					
1.4m	228.3m					
1.4m	228.8m					
1.4m	226.9m					
1.4m	229.4m					
1.4m	231.8m					
1.4m	233.4m					
1.4m	234.1m					
1.4m	235m					
1.4m	235.4m					
1.4m	235.3m					
1.4m	236.6m					
1.4m	237.3m					
1.4m	238m					
1.4m	241.9m					
1.4m	242.2m					
1.4m	239.7m					
1.4m	239.2m					
1.4m	239.7m					
1.4m	237.2m					
1.4m	234.4m					
1.4m	231m					
1.4m	232.2m					
1.4m	234.6m					
1.4m	235.5m					
1.4m	235.7m					
1.4m	234.9m					
1.4m	238.1m					
1.4m	238m					
1.5m	236.2m					
1.4m	232m					
1.4m	235.7m					
1.4m	236.4m					
1.4m	237.1m					
1.4m	234m					
1.4m	231.8m					
1.4m	230.5m					
1.4m	230.4m					
1.4m	227m					
1.4m	224.5m					
1.4m	221.8m					
1.4m	226.3m					
1.4m	228.6m					
1.5m	231m					
1.5m	233.5m					
1.5m	236.7m					
1.5m	238.1m					
1.5m	238.6m					
1.4m	238.3m					
1.5m	236m					
1.5m	238.4m					
1.4m	238.3m					
1.5m	237.2m					
1.5m	239.4m					
1.5m	240.9m					
1.5m	240.6m					
1.5m	237.9m					
1.5m	238.8m					
1.5m	236.6m					
1.5m	233.7m					
1.5m	230.9m					
1.4m	230.6m					
1.5m	232.6m					
1.5m	233.9m					
1.5m	232.7m					
1.5m	229.6m					
1.5m	229.9m					
1.5m	231.3m					
1.4m	228.8m					
1.5m	228.1m					
1.5m	228.1m					
1.5m	228.6m					
1.5m	234.6m					
1.5m	235m					
1.5m	235.8m					
1.5m	234.4m					
1.5m	237.1m					
1.5m	237.5m					
1.5m	236.2m					
1.5m	231.2m					
1.5m	232.8m					
1.5m	235m					
1.5m	236.6m					
1.5m	234.4m					
1.5m	231.9m					
1.5m	231.7m					
1.5m	233m					
1.5m	230.3m					
1.5m	226.6m					
1.5m	224.5m					
1.5m	226.9m					
1.5m	229.5m					
1.5m	229.9m					
1.5m	230.2m					
1.5m	231.4m					
1.5m	233.5m					
1.5m	234m					
1.5m	232.2m					
1.5m	228.8m					
1.5m	231.6m					
1.5m	233.1m					
1.5m	234.4m					
1.5m	234.9m					
1.5m	234.7m					
1.5m	234.1m					
1.6m	234.6m					
1.5m	232.1m					
1.5m	228.8m					
1.5m	225.3m					
1.5m	227.8m					
1.5m	229.1m					
1.5m	229.9m					
1.5m	230.5m					
1.5m	230.9m					
1.5m	232m					
1.5m	232.8m					
1.5m	231.5m					
1.5m	228.3m					
1.5m	228.1m					
1.5m	231.5m					
1.5m	231.7m					
1.5m	232.3m					
1.5m	233.3m					
1.5m	234.9m					
1.5m	234.6m					
1.5m	233.2m					
1.5m	231.4m					
1.5m	227.8m					
1.5m	228.9m					
1.5m	228.9m					
1.5m	226.9m					
1.5m	228.8m					
1.5m	228.6m					
1.5m	228.5m					
1.5m	227.2m					
1.5m	227.3m					
1.6m	225.8m					
1.5m	223.1m					
1.6m	226.9m					
1.5m	227m					
1.5m	227.5m					
1.5m	230.5m					
1.5m	232m					
1.5m	232.9m					
1.5m	233.4m					
1.6m	232.5m					
1.5m	229m					
1.5m	228.5m					
1.5m	231m					
1.5m	230.2m					
1.5m	231m					
1.6m	232.1m					
1.5m	232.5m					
1.5m	230.6m					
1.6m	230.1m					
1.6m	229.2m					
1.6m	225.8m					
1.6m	225.6m					
1.5m	225.3m					
1.6m	224.2m					
1.6m	226.4m					
1.6m	228.1m					
1.5m	229m					
1.6m	227.4m					
1.5m	227.7m					
1.6m	226.8m					
1.6m	224.5m					
1.6m	226.5m					
1.6m	227.7m					
1.6m	228.3m					
1.6m	230.5m					
1.6m	231.6m					
1.6m	231.8m					
1.6m	229.9m					
1.6m	229.2m					
1.5m	226.9m					
1.6m	224.4m					
1.6m	225.7m					
1.6m	225.2m					
1.6m	225m					
1.6m	227m					
1.6m	228.8m					
1.6m	228.7m					
1.6m	228.2m					
1.6m	228.2m					
1.6m	226.4m					
1.6m	225.6m					
1.6m	227.7m					
1.6m	227.4m					
1.6m	229.2m					
1.6m	230.9m					
1.6m	232.2m					
1.6m	231.2m					
1.6m	230.3m					
1.6m	229.9m					
1.6m	224.8m					
1.6m	224.6m					
1.6m	224.6m					
1.6m	223.7m					
1.6m	224.5m					
1.6m	225.1m					
1.6m	225.5m					
1.6m	225.6m					
1.6m	225.1m					
1.6m	224.1m					
1.6m	220.3m					
1.6m	223m					
1.6m	224.2m					
1.6m	225.6m					
1.6m	227.4m					
1.6m	228.8m					
1.6m	229.9m					
1.6m	230.4m					
1.6m	229.7m					
1.6m	228.2m					
1.6m	224.5m					
1.6m	227m					
1.6m	227.3m					
1.6m	227.2m					
1.6m	228.4m					
1.6m	228.6m					
1.6m	228.7m					
1.6m	228.7m					
1.6m	227m					
1.6m	223.4m					
1.6m	220.9m					
1.6m	222.9m					
1.6m	223.4m					
1.6m	223.6m					
1.6m	223.4m					
1.6m	222.9m					
1.6m	223.6m					
1.6m	225.4m					
1.6m	222.9m					
1.6m	221.1m					
1.7m	218.2m					
1.7m	224.3m					
1.7m	226.4m					
1.6m	227.5m					
1.6m	227.9m					
1.6m	227m					
1.7m	228m					
1.6m	229.3m					
1.6m	226.9m					
1.6m	223.3m					
1.6m	221.3m					
1.6m	222.6m					
1.6m	224.3m					
1.6m	225.1m					
1.6m	225.4m					
1.6m	223.3m					
1.6m	224.5m					
1.7m	225.6m					
1.7m	224.5m					
1.6m	222.2m					
1.7m	221.2m					
1.7m	223.4m					
1.6m	228.1m					
1.6m	228.4m					
1.7m	228.3m					
1.6m	226m					
1.7m	228.3m					
1.7m	228.3m					
1.7m	225.8m					
1.7m	219.6m					
1.7m	219.2m					
1.7m	219.9m					
1.7m	222.8m					
1.7m	222.5m					
1.7m	222m					
1.7m	219.7m					
1.6m	220.8m					
1.7m	221m					
1.7m	219.1m					
1.7m	219.6m					
1.7m	220m					
1.7m	220.5m					
1.7m	224.2m					
1.7m	226.5m					
1.7m	227.6m					
1.7m	226.3m					
1.7m	226.2m					
1.7m	225.5m					
1.7m	223.1m					
1.7m	223.1m					
1.7m	222.9m					
1.7m	222.8m					
1.7m	224.8m					
1.7m	225.7m					
1.7m	225.9m					
1.7m	224.9m					
1.7m	224.9m					
1.7m	223.4m					
1.7m	220.2m					
1.7m	221m					
1.6m	220.9m					
1.7m	220.6m					
1.7m	221.4m					
1.7m	221m					
1.7m	221m					
1.7m	221.5m					
1.7m	220.1m					
