Current (mA) - Plot 0	Flow (GPM) - Plot 0	Current (mA) - Plot 1	Flow (GPM) - Plot 1	Current (mA) - Plot 2	Flow (GPM) - Plot 2	
-18.7m	2.1					
-18.7m	2.1					
-18.7m	2.1					
-18.6m	2.1					
-18.7m	2.1					
-18.6m	2.1					
-18.7m	2.1					
-18.6m	2.1					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.6m	2.1					
-18.6m	2.1					
-18.6m	2.1					
-18.6m	2.1					
-18.7m	2.1					
-18.6m	2.1					
-18.6m	2.1					
-18.6m	2.1					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.5m	2					
-18.6m	2					
-18.6m	2					
-18.6m	2					
-18.7m	2					
-18.6m	2					
-18.6m	2.1					
-18.6m	2.1					
-18.5m	2.1					
-18.6m	2					
-18.5m	2					
-18.6m	2					
-18.5m	2					
-18.6m	2					
-18.5m	2					
-18.6m	2					
-18.5m	2					
-18.6m	2.1					
-18.5m	2.1					
-18.5m	2.1					
-18.6m	2.1					
-18.5m	2					
-18.6m	2					
-18.5m	2					
-18.6m	2					
-18.6m	2.1					
-18.5m	2.1					
-18.5m	2.1					
-18.5m	2.1					
-18.6m	2.1					
-18.5m	2.1					
-18.5m	2.1					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2.1					
-18.5m	2.1					
-18.5m	2.1					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2.1					
-18.5m	2.1					
-18.5m	2.1					
-18.5m	2.1					
-18.4m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2					
-18.5m	2.1					
-18.4m	2.1					
-18.5m	2.1					
-18.4m	2					
-18.5m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.5m	2					
-18.4m	2					
-18.4m	2.1					
-18.4m	2.1					
-18.4m	2.1					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.3m	2					
-18.4m	2.1					
-18.4m	2.1					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.3m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.3m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.3m	2					
-18.3m	2					
-18.4m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.4m	2					
-18.4m	2					
-18.4m	2					
-18.3m	2					
-18.4m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.4m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.2m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.2m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.4m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.3m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.3m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.3m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.1m	2					
-18.1m	2					
-18.2m	2					
-18.1m	2					
-18.2m	2					
-18.1m	2					
-18.2m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.2m	2					
-18.2m	2					
-18.2m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18m	2					
-18.1m	2					
-18.1m	2					
-18.2m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18m	2					
-18.1m	2					
-18m	2					
-18.1m	2					
-18m	2					
-18m	2					
-18m	2					
-18.1m	2					
-18.1m	2					
-18.1m	2					
-18m	2					
-18m	2					
-18.1m	2					
-18m	2					
-18m	2					
-18.1m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18.1m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-17.9m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-17.9m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-18m	2					
-17.9m	2					
-18m	2					
-18m	2					
-17.9m	2					
-18m	2					
-17.9m	2					
-18m	2					
-17.9m	2					
-18m	2					
-18m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-18m	2					
-17.9m	2					
-18m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.8m	2					
-17.9m	2					
-17.8m	2					
-17.9m	2					
-17.9m	2					
-17.8m	2					
-17.9m	2					
-17.8m	2					
-17.9m	2					
-17.8m	2					
-17.9m	2					
-17.8m	2					
-17.8m	2					
-17.9m	2					
-17.8m	2					
-17.9m	2					
-17.8m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.8m	2					
-17.9m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.9m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.8m	2					
-17.7m	2					
-17.8m	2					
-17.8m	2					
-17.7m	2					
-17.8m	2					
-17.7m	2					
-17.8m	2					
-17.7m	2					
-17.8m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.8m	2					
-17.8m	2					
-17.7m	2					
-17.8m	2					
-17.7m	2					
-17.8m	2					
-17.7m	2					
-17.8m	2					
-17.7m	2					
-17.8m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.6m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.6m	2					
-17.7m	1.9					
-17.7m	1.9					
-17.7m	1.9					
-17.7m	1.9					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.6m	2					
-17.7m	2					
-17.6m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.7m	2					
-17.6m	1.9					
-17.6m	1.9					
-17.7m	1.9					
-17.6m	2					
-17.6m	2					
-17.7m	2					
-17.6m	2					
-17.7m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	1.9					
-17.6m	1.9					
-17.6m	1.9					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.5m	2					
-17.6m	2					
-17.6m	2					
-17.5m	1.9					
-17.6m	1.9					
-17.6m	1.9					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.6m	1.9					
-17.6m	2					
-17.6m	2					
-17.5m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.5m	2					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.6m	2					
-17.5m	2					
-17.6m	2					
-17.5m	2					
-17.6m	2					
-17.6m	2					
-17.6m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	2					
-17.5m	2					
-17.4m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	2					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	2					
-17.4m	2					
-17.5m	2					
-17.4m	2					
-17.5m	1.9					
-17.5m	1.9					
-17.4m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.4m	2					
-17.4m	2					
-17.5m	2					
-17.4m	2					
-17.5m	2					
-17.4m	1.9					
-17.5m	1.9					
-17.5m	1.9					
-17.4m	1.9					
-17.5m	2					
-17.4m	2					
-17.5m	2					
-17.4m	2					
-17.5m	1.9					
-17.4m	1.9					
-17.4m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.4m	1.9					
-17.4m	1.9					
-17.4m	1.9					
-17.4m	2					
-17.4m	2					
-17.4m	2					
-17.4m	2					
-17.4m	1.9					
-17.4m	1.9					
-17.4m	1.9					
-17.4m	1.9					
-17.4m	2					
-17.4m	2					
-17.3m	2					
-17.3m	2					
-17.4m	1.9					
-17.4m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	2					
-17.4m	2					
-17.4m	2					
-17.3m	2					
-17.4m	1.9					
-17.4m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.3m	2					
-17.3m	2					
-17.3m	2					
-17.3m	2					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.4m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	2					
-17.3m	2					
-17.3m	2					
-17.2m	2					
-17.3m	1.9					
-17.2m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.2m	1.9					
-17.3m	1.9					
-17.2m	1.9					
-17.3m	1.9					
-17.2m	1.9					
-17.3m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.3m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.3m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.1m	1.9					
-17.2m	1.9					
-17.1m	1.9					
-17.2m	1.9					
-17.1m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.2m	1.9					
-17.1m	1.9					
-17.2m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.2m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.2m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17m	1.9					
-17.1m	1.9					
-17m	1.9					
-17m	1.9					
-17.1m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17.1m	1.9					
-17m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17.1m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-16.9m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-17m	1.9					
-16.9m	1.9					
-17m	1.9					
-16.9m	1.9					
-17m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-17m	1.9					
-17m	1.9					
-16.9m	1.9					
-17m	1.9					
-17m	1.9					
-16.9m	1.9					
-17m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.8m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.8m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.9m	1.9					
-16.8m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.8m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.9m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.9m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.7m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.7m	1.9					
-16.8m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.8m	1.9					
-16.8m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.8m	1.9					
-16.6m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.8m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.6m	1.9					
-16.8m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.6m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.7m	1.9					
-16.6m	1.9					
-16.7m	1.9					
-16.6m	1.9					
-16.7m	1.9					
-16.7m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.7m	1.9					
-16.6m	1.9					
-16.7m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.5m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.5m	1.9					
-16.6m	1.9					
-16.5m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.5m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.6m	1.9					
-16.5m	1.9					
-16.6m	1.8					
-16.5m	1.8					
-16.5m	1.8					
-16.6m	1.8					
-16.6m	1.9					
-16.5m	1.9					
-16.6m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.8					
-16.5m	1.8					
-16.5m	1.8					
-16.6m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.6m	1.9					
-16.5m	1.8					
-16.5m	1.8					
-16.5m	1.8					
-16.6m	1.8					
-16.5m	1.8					
-16.6m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.8					
-16.5m	1.8					
-16.5m	1.8					
-16.5m	1.8					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.8					
-16.5m	1.8					
-16.5m	1.8					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.5m	1.9					
-16.4m	1.8					
-16.4m	1.8					
-16.5m	1.8					
-16.4m	1.8					
-16.5m	1.8					
-16.4m	1.9					
-16.4m	1.9					
-16.4m	1.9					
-16.5m	1.9					
-16.4m	1.8					
-16.4m	1.8					
-16.5m	1.8					
-16.4m	1.8					
-16.5m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.9					
-16.4m	1.9					
-16.4m	1.9					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.9					
-16.4m	1.9					
-16.4m	1.9					
-16.4m	1.9					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.3m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.3m	1.8					
-16.4m	1.8					
-16.4m	1.9					
-16.3m	1.9					
-16.4m	1.9					
-16.3m	1.9					
-16.4m	1.8					
-16.3m	1.8					
-16.4m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.4m	1.8					
-16.3m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.4m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.4m	1.8					
-16.3m	1.8					
-16.4m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.4m	1.8					
-16.3m	1.8					
-16.3m	1.9					
-16.3m	1.9					
-16.4m	1.9					
-16.3m	1.9					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.3m	1.8					
-16.2m	1.8					
-16.3m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.3m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.3m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.1m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.2m	1.8					
-16.1m	1.8					
-16.2m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.2m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.2m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.2m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16m	1.8					
-16.1m	1.8					
-16m	1.8					
-16.1m	1.8					
-16m	1.8					
-16.1m	1.8					
-16m	1.8					
-16.1m	1.8					
-16.1m	1.8					
-16m	1.8					
-16.1m	1.8					
-16m	1.8					
-16.1m	1.8					
-16m	1.8					
-16.1m	1.8					
-16m	1.8					
-16m	1.8					
-16.1m	1.8					
-16m	1.8					
-16.1m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16.1m	1.8					
-16m	1.8					
-16m	1.8					
-15.9m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-15.9m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-15.9m	1.8					
-16m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-16m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-16m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.8m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.8m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.8m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.9m	1.8					
-15.8m	1.8					
-15.8m	1.8					
-15.8m	1.8					
-15.8m	1.8					
-15.8m	1.8					
-15.8m	1.8					
-15.8m	1.8					
-15.8m	1.8					
-15.9m	1.8					
-15.8m	1.8					
